"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Iraq","IRQ","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3335400000","2681400000","15519330000","28440300000","-1128500000","6488300000","26126000000","29541000000","16092482324.13","15855500000","-2761814222.12998","2157940000","14892456000","34369500000","15762600000","-6306200000","24565000000","58009500000","",
"Iceland","ISL","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","-23900000","-48400000","20000000","-18800000","-76300000","-147500000","-260800000","-56200000","-132600000","-114900000","16100000","-188300000","-231200000","-102000000","-133579137.39075","-269144886.027665","-160317456.568754","36855575.5495543","115625098.296134","12613300.8970686","-181595470.194168","-177571591.284468","-610406357.364331","-637371073.950509","-912973168.217653","-378673621.09768","119951753.578697","-565708397.474089","-1401729087.26035","-2648842463.07377","-3970527068.81908","-2916254898.09557","-4146190898.00387","-1185233540.66451","-844996658.186773","-715955284.915382","-518604188.05306","1009682041.51853","776608799.561529","985803077.578847","1719952612.65635","1052620758.66164","1124234193.7945","1614811017.00178","200648076.721871","-687447228.959574","-498416308.157912","324663140.760653",
"Israel","ISR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","-41000000","-103000000","","","","-190000000","-160000000","-20000000","-184000000","-395000000","-617000000","-545000000","-216000000","-525000000","-1563000000","-1822000000","-676000000","-356000000","-1009000000","-920000000","-871000000","-1361200000","-2257100000","-2372600000","-1577800000","987700000","1276700000","-1407300000","-837900000","208400000","163400000","-1278400000","-875000000","-2479800000","-3447100000","-4789700000","-5171700000","-3274200000","-987699999.999997","-1901100000","-2056400000","-2031500000","-1290600000","634800000","2352700000","4540100000","6966700000","5485900000","2690200000","7489399999.99999","8246599999.99999","4548000000.00001","982699999.999987","8720899999.99999","13119800000","16137700000","12739700000","13205400000","10900500000","13363100000","19805700000","19095000000","20339700000","25089000000",
"Italy","ITA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","816480159.18352","1617368233.01691","1982312477.9561","-2840983358.58459","-8271487420.74904","-656143154.887278","-2857931546.26788","2343792334.89614","6051495316.79838","5923431267.99809","-10568983428.1015","-10374488962.011","-7398297747.64959","647025844.293117","-3205948960.16594","-4088275110.13594","2424881553.70332","-2568855666.92916","-7150418028.74613","-12829875345.3737","-16437768132.7191","-24301559516.6834","-29279160439.0664","7732702839.6478","13199668906.5182","25096131773.9766","39973598784.991","32276687022.7331","20107131271.3941","9984223099.04778","-3106733996.05027","1814148807.61766","-6277210864.05778","-12128604342.2726","-8978989362.55395","-16714795194.9127","-28321585638.5408","-30129935944.5308","-66400853362.7434","-40410770648.6168","-70819281579.9418","-64808125978.6455","-5129312522.54377","24764660543.8822","40309629203.7178","26369229238.497","49686018257.515","53102122703.0343","53985858785.4942","65311699942.0448","75096663920.9716","51549414014.9346","-32783290820.4546","11551650881.5466",
"Jamaica","JAM","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","-263800000","-12700000","-21700000","-106500000","-136100000","-306800000","-378222505.124673","-335087537.577263","-312108595.77","-270616770.386515","-16053945.6916652","-124791566.67944","47494105.52","-282414243.6407","-312099294.30894","-240100000","28500000","-184010000","81600000","-98900000","-142600000","-332200000","-333800000","-216300000","-367400000","-758800000","-1074035000","-773356367.272784","-501560989.4947","-1071321664.28855","-1182858296.42866","-2038139959.14826","-2793264220.31389","-1127502303.11628","-934005337.22266","-2063190118.18722","-1440188623.08856","-1356845226.21027","-1114354109.20479","-430100945.993497","-43463029.5942499","-397483327.876626","-234826389.838443","-302634573.942249","-156909555.117403","149262141.440836","-129755509.736694","",
"Jordan","JOR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","6439992.89276189","12478282.1604176","3415176.84949474","44716612.5176806","36146393.0000896","-16488056.4156152","-288441286.434129","-6467727.71633138","373904638.953551","-38922616.6746465","-332711821.102898","-390679533.37933","-264744680.64501","-260474547.00274","-39758700.704593","-351817386.580357","-293726235.475038","384911700.483392","-227133951.372703","-393540845.37204","-835222713.009125","-629090658.820084","-397985562.171468","-258624042.059822","-221861777.150917","29337094.4992948","14104372.3554302","404936530.324401","27581390.0141045","-24030934.3911123","501306213.6274","1198530228.39464","39195475.2543018","-2271235044.85495","-1725938857.0131","-2874692559.87622","-2054052822.6192","-1243195602.74394","-1881948409.49804","-2956017204.22535","-4711237323.94366","-3503873260.38013","-2608028169.01409","-3469788732.39437","-3851830985.91549","-4392816901.40845","-2962760563.38028","-772845070.422536","-2505005633.80282","-3717605633.80282","-4159132394.3662","",
"Japan","JPN","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68994126647.2952","95455879688.3611","114685034700.846","114126431432.297","130690474028.488","86219920754.3291","108861295892.018","139380520054.084","181993749574.64","170122750083.948","174672769353.091","211735646402.301","142115935666.067","145677709652.338","220887986144.054","129596684408.633","60116999697.1116","46378535980.1121","36351469239.9693","136471801667.015","197049392532.181","203168727082.395","177268535276.423","176609997619.696","150028926280.73","196525067468.842","90276942260.5817","150690623451.848",
"Kazakhstan","KAZ","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-213100000","-751000000","-799300000","-1224900000","-171000000","366309483.565947","-1389516439.9889","-1024341043.79079","-272631279.573086","335427745.436063","358429714.58633","-822743806.832502","-4766679805.2409","1287474132.3575","-134293669.362955","2678134192.52769","14067537748.7925","2628600683.71833","4527218285.45307","-2852660444.78533","-9979526910.93887","-6964562246.29256","-3426686675.19474","-1765748482.73","-7027653497.39316","-10960363736.0815","-2672736622.92033","7054407242.66069","-8658424927.75877",
"Kenya","KEN","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","-214892884.959435","-118502396.712351","36730232.055968","-659234149.007227","-492791450.206944","-876258180.925517","-561591703.38849","-305337920.285114","-47252316.6057039","-126891623.527609","-115018657.56912","-44990239.2756057","-502051364.900869","-471288266.815423","-590420205.647029","-527083700.030402","-213320795.50577","-180154267.179166","-261869235.622166","-448915490.29291","-1578240551.83766","-961189672.741364","-1790669371.427","-2632734196.17107","-2365219129.99254","-199391622.202443","-320276833.921081","-117669073.526434","132419234.800848","-131773010.475556","-252316724.244559","-510433478.209824","-1032048240.78544","-1982595676.67124","-1688505911.10075","-2368671949.98367","-3819304011.33315","-4216145262.61505","-4842146887.50261","-6377926517.1221","-4420811285.35286","-4037779793.18487","-5739957846.28601","-4989164830.68117","-5258353850.90664","-4791685554.64075","-5744077673.61328","-5765537769.7857","",
"Kyrgyz Republic","KGZ","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-87594000","-83974000","-234717000","-424755000","-138515000","-363917362.405079","-183754530.246661","-76084940.6591552","-18993009.9284116","-29317597.9333401","-42167038.3950668","29275302.4850642","-37440749.149605","-286120441.192982","-227620109.861771","-713239578.241396","-202340394.284976","-474562170.601211","-477060803.448514","-1025463795.85854","-1010431639.03443","-1301273206.34081","-1052430545.33283","-792242626.367779","-535561906.018105","-961727512.982344","-1066833462.89017","374257005.632523","-737695886.572616","-5179629537.2137","",
"Cambodia","KHM","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-93000000","-103922000","-156600000","-185700000","-184900000","-209900000","-173578728.951216","-187558123.695063","-136092729.033026","-87877926.7863017","-107306836.844281","-233437993.673334","-182913053.551248","-306993470.02624","-233868557.25949","-423329899.80566","-819975437.40798","-741414916.56002","-980977704.338841","-1025873249.21648","-1212670581.62299","-1295705055.03438","-1444104699.161","-1598447753.50058","-1733542017.09542","-1807323271.66879","-2895566486.60117","-2934798883.17741","-881214229.743799","-10892923222.489","-7582000401.47853","552606678.422647",
"Kiribati","KIR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","20828468.3538248","2420738.65065728","-3580726.02236218","-2654527.5003482","4854889.35198689","12010328.9258768","-1716606.31600662","-2627050.71265608","-3295803.05003571","-1836068.98931565","-1537249.03065272","-9186947.23366385","4286640.6968615","-9094124.89029842","-4105238.82058536","1382561.7604571","","","","","","","","","","","","-9676457.38990478","-2509439.8256718","-5247202.17926629","-16565244.5429202","194588.006141652","-17302046.914931","3619986.07686792","-10131369.3369135","56046361.6292338","56247992.7039464","19219652.9683895","70501111.1692445","76935282.2217352","86818266.8180729","71278573.0188151","20250958.6871114","-6459673.077106","",
"St. Kitts and Nevis","KNA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","-2662962.96296296","-4696296.2962963","-8722222.22222222","-14740740.7407407","-4337037.03703704","-6677777.77777778","-8896296.2962963","-16114814.8148148","-27525925.9259259","-38374074.0740741","-46970370.3703704","-35588888.8888889","-14996296.2962963","-29288888.8888889","-24300000","-45462962.962963","-65077777.7777778","-60414814.8148148","-46307407.4074074","-67196296.2962963","-107402815.380281","-103289135.909104","-96074161.6125418","-83350520.4185648","-39044633.6924896","-39572731.0902189","-71271429.3157555","-95789147.8724267","-133712762.688418","-163567958.980353","-119367646.416766","-65337509.0107304","-25800573.0379758","-25052228.4926336","6648239.02651026","-77603787.4155","-121635362.319848","-108374908.444158","-62932868.0014652","-53012177.5882752","-95799856.3805004","-43725468.8376926","-105743687.777778","-143261501.111111",
"Korea, Rep.","KOR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","-310000000","12000000","-1085000000","-4151000000","-6845000000","-6421900000","-5542100000","-3505600000","-1755800000","-2079300000","2762200000","8827700000","12757700000","3766400000","-2804200000","-8033500000","-2901200000","1688100000","-4793500000","-10229700000","-24461100000","-10811500000","40112800000","21784600000","10180800000","2165200000","4066100000","11308300000","29289900000","12208600000","2094800000","10472500000","1753000000","33087600000","27950500000","16638200000","48790600000","77258900000","83029600000","105118600000","97923700000","75230900000","77466500000","59676100000","75902200000","85228200000","25828600000","35488200000",
"Kuwait","KWT","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","5930373300.66777","6929162786.91597","4560903961.25466","6129733318.89877","14032112650.2153","15301663132.0684","13698712080.8557","4963339382.52911","5310888253.98564","6427709529.95087","4797953140.65543","5616070037.30743","4561060706.78498","4601668104.68795","9136106370.05712","3886221421.01888","-26478480600","-450169836.802066","2498686384.04763","3243108695.45849","5015953868.97256","7107345148.41143","7934759334.0848","2214889279.81776","5009614079.0413","14672132906.6761","8323614605.80731","4264689769.86825","9424132294.58555","15507974211.0621","30070547945.2055","45311775628.758","41330130542.7909","60239349741.2413","28972202231.9967","36989237365.998","66145829373.5658","79122068567.8395","69492793731.2435","53965916437.5612","8584241437.15996","641706076.70465","7757168971.50941","24049115228.234","30254864181.8116","22029709989.7956","34943331016.1713","63077599230.6711","51396157169.6883",
